cuce,entidad,tipo_de_contratacion,modalidad,objeto_de_contratacion,estado,fecha_presentacion,fecha_publicacion,archivos,formularios,ficha_del_proceso,persona_contacto,garantia,costo_pliego,arpc,reunión_aclaracion,fecha_adjudicacion_desierta,departamento,normativa
20-0902-41-1043763-0-E,Instituto De Gastroenterologia,Bienes,CM,Medicamentos Y Soluciones (Farmacia Central),Contratado,,2020-06-08,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Acta o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Ivan Arturo Cordova Alvarez  (Telf: 2246424), ,,   - , ,2020-05-28,La Paz,NB-SABS (D.S.0181)
20-0902-41-1043957-1-1,Instituto De Gastroenterologia,Bienes,ANPE,Material De Escritorio 2,Anulado desde la convocatoria,2020-06-16,2020-06-09,Documento Base de ContratacionConvocatoriaResolucion/Documento de Anulacion,FORM 100FORM 100-E,Ver Ficha,Ivan Arturo Cordova Alvarez  (Telf: 2246424), ,,   - , ,,La Paz,NB-SABS (D.S.0181)
20-0902-41-1043861-0-E,Instituto De Gastroenterologia,Bienes,CM,Comprta De Suturas,Contratado,,2020-06-09,Contrato/Orden de Compra/Orden de ServicioContrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Res. de Adjudicacion (nota)Acta o informe de recepcion definitivaActa o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Ivan Arturo Cordova Alvarez  (Telf: 2246424), ,,   - , ,2020-05-28,La Paz,NB-SABS (D.S.0181)
20-0902-41-1043853-0-E,Instituto De Gastroenterologia,Bienes,CM,Accesorios Para Endoscopia,Contratado,,2020-06-09,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Res. de Adjudicacion (nota)Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioContrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitivaActa o informe de recepcion definitivaVer mas...,FORM 400FORM 500,Ver Ficha,Ivan Arturo Cordova Alvarez  (Telf: 2246424), ,,   - , ,2020-06-01,La Paz,NB-SABS (D.S.0181)
20-0902-41-1044556-0-E,Instituto De Gastroenterologia,Bienes,CM,Compra De Repuestos Para Ventiladores De Marca Hamilton Medical,Contratado,,2020-06-15,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Ivan Arturo Cordova Alvarez  (Telf: 2246424), ,,   - , ,2020-06-01,La Paz,NB-SABS (D.S.0181)
20-0902-41-1044554-0-E,Instituto De Gastroenterologia,Bienes,CM,Catridge Para Equipo Irma (Gasometria),Contratado,,2020-06-15,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Acta o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Ivan Arturo Cordova Alvarez  (Telf: 2246424), ,,   - , ,2020-06-08,La Paz,NB-SABS (D.S.0181)
20-0902-41-1044549-0-E,Instituto De Gastroenterologia,Servicios Generales,CM,Adecuacion Y Reparacion De Ambiente De La Unidad De Sus Ley 1152,Contratado,,2020-06-15,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Ivan Arturo Cordova Alvarez  (Telf: 2246424), ,,   - , ,2020-03-17,La Paz,NB-SABS (D.S.0181)
20-0902-41-1047235-1-1,Instituto De Gastroenterologia,Bienes,ANPE,Material De Limpieza 2,Contratado,2020-07-06,2020-06-30,ConvocatoriaDocumento Base de ContratacionRes. de Adjudicacion (nota)Informe de la Comision/Responsable de EvaluacionContrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitivaActa o informe de recepcion definitiva,FORM 100FORM 170FORM 200FORM 500,Ver Ficha,Ivan Arturo Cordova Alvarez  (Telf: 2246424), ,,   - , ,2020-07-09,La Paz,NB-SABS (D.S.0181)
20-0902-41-1047686-0-E,Instituto De Gastroenterologia,Bienes,CM,Mascara Reutilizable Con Filtro,Contratado,,2020-07-02,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Ivan Arturo Cordova Alvarez  (Telf: 2246424), ,,   - , ,2020-06-26,La Paz,NB-SABS (D.S.0181)
20-0902-41-1048888-0-E,Instituto De Gastroenterologia,Bienes,CM,Mascara Reutilizable Con Filtro 2,Contratado,,2020-07-10,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Ivan Arturo Cordova Alvarez  (Telf: 2246424), ,,   - , ,2020-07-06,La Paz,NB-SABS (D.S.0181)
